Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
79,78,13,78_consultation_ncov_csc_telemedicine,"[('consultation', 0.0350481816010103), ('ncov', 0.03467484728076605), ('csc', 0.030072243495439594), ('telemedicine', 0.029593971628071727), ('cscfightcovid', 0.027090769328993937), ('cscfightcovid csctelemedicine', 0.027090769328993937), ('cscfightcovid csctelemedicine covid19', 0.027090769328993937), ('csctelemedicine', 0.027090769328993937), ('may 2021 unite2fightcorona', 0.027090769328993937), ('csctelemedicine covid19 covid19indiahelp', 0.027090769328993937)]",positive,"['consultation', 'ncov', 'csc', 'telemedicine', 'cscfightcovid', 'cscfightcovid csctelemedicine', 'cscfightcovid csctelemedicine covid', 'csctelemedicine', 'may', 'unitefightcorona', 'csctelemedicine covid covidindiahelp ']"
80,79,13,79_sparrow_sparrow house_material_bio,"[('sparrow', 0.047175773017971025), ('sparrow house', 0.03341394374328365), ('material', 0.03233326728974369), ('bio', 0.030704349158378632), ('house', 0.030229756855162434), ('make sure', 0.0289787073683327), ('nepal', 0.02695745391260055), ('bio photo', 0.026105650444303248), ('fragility life', 0.026105650444303248), ('day make', 0.026105650444303248)]",positive,"['sparrow', 'sparrow house', 'material', 'bio', 'house', 'make sure', 'nepal', 'bio photo', 'fragility life', 'day make ']"
81,80,13,80_amp_live_spirits_tonight,"[('amp', 0.04030274266237975), ('live', 0.0295780655011872), ('spirits', 0.0234609603666124), ('tonight', 0.019875703267512368), ('home', 0.019172702889627455), ('watch', 0.016821051190433346), ('first full', 0.016523452763374857), ('live takes playlist', 0.016523452763374857), ('spirits amp celebrate', 0.016523452763374857), ('first full year', 0.016523452763374857)]",positive,"['amp', 'live', 'spirits', 'tonight', 'home', 'watch', 'first full', 'live takes playlist', 'spirits amp celebrate', 'first full year ']"
82,81,13,81_disinfection_wearing_disinfectants_covid19,"[('disinfection', 0.043140068213159646), ('wearing', 0.034103313409893164), ('disinfectants', 0.033704478273161476), ('covid19', 0.029160472864297533), ('ive often', 0.02373791805442585), ('irresponsible ideology top', 0.02373791805442585), ('irresponsible ideology', 0.02373791805442585), ('increasing number covid19', 0.02373791805442585), ('ideology top officials', 0.02373791805442585), ('keep wearing masks', 0.02373791805442585)]",positive,"['disinfection', 'wearing', 'disinfectants', 'covid', 'ive often', 'irresponsible ideology top', 'irresponsible ideology', 'increasing number covid', 'ideology top officials', 'keep wearing masks ']"
83,82,13,82_korea_south_south korea_korean,"[('korea', 0.06783966594544395), ('south', 0.06380374737686145), ('south korea', 0.040411728902716174), ('korean', 0.026054493293817302), ('days', 0.02593252634946497), ('significant show', 0.0238506773162239), ('dbsposb', 0.0238506773162239), ('residents next', 0.0238506773162239), ('significant show confidence', 0.0238506773162239), ('china previous 14', 0.0238506773162239)]",positive,"['korea', 'south', 'south korea', 'korean', 'days', 'significant show', 'dbsposb', 'residents next', 'significant show confidence', 'china previous', '']"
84,83,13,83_dressing_medilane_home_care home,"[('dressing', 0.05883268764519235), ('medilane', 0.03955359655106546), ('home', 0.03827717551986122), ('care home', 0.03270047875232386), ('much bring experienced', 0.03270047875232386), ('find experience', 0.03270047875232386), ('experienced nurse', 0.03270047875232386), ('experience nurses', 0.03270047875232386), ('foot dressing bedsores', 0.03270047875232386), ('help services includes', 0.03270047875232386)]",positive,"['dressing', 'medilane', 'home', 'care home', 'much bring experienced', 'find experience', 'experienced nurse', 'experience nurses', 'foot dressing bedsores', 'help services includes ']"
85,84,12,84_amp volunteers_selflessly serving_gratitude_selflessly,"[('amp volunteers', 0.04174743744519962), ('selflessly serving', 0.04095599461184366), ('gratitude', 0.03759575079029243), ('selflessly', 0.03559760798191089), ('volunteers', 0.032048166898744644), ('serving', 0.031854662350336134), ('employees amp', 0.029938210453466386), ('selflessly serving health', 0.029938210453466386), ('want say dilsethankyou', 0.029938210453466386), ('providers police', 0.029938210453466386)]",positive,"['amp volunteers', 'selflessly serving', 'gratitude', 'selflessly', 'volunteers', 'serving', 'employees amp', 'selflessly serving health', 'want say dilsethankyou', 'providers police ']"
86,85,12,85_allah always kindly_everyone allah always_allah always_always kindly leave,"[('allah always kindly', 0.06201668892055636), ('everyone allah always', 0.055899847151001575), ('allah always', 0.053389548900120126), ('always kindly leave', 0.05000542664228433), ('leave safe', 0.04964816937087627), ('always kindly', 0.04908344860207436), ('aspirations everyone allah', 0.04868784323814681), ('everyone allah', 0.04838247450571882), ('leave safe good', 0.04825874774018022), ('safe good morning', 0.04773276641388155)]",positive,"['allah always kindly', 'everyone allah always', 'allah always', 'always kindly leave', 'leave safe', 'always kindly', 'aspirations everyone allah', 'everyone allah', 'leave safe good', 'safe good morning ']"
87,86,12,86_ram_lord_lord ram_ramnavmi,"[('ram', 0.09812491803901591), ('lord', 0.06345688709663032), ('lord ram', 0.05428174719641017), ('ramnavmi', 0.046504437785980735), ('ramnavmi may', 0.03844700639917575), ('prosperity', 0.034126431350404), ('may', 0.033257912473148715), ('happiness prosperity', 0.03108876359587524), ('may lord', 0.03108876359587524), ('happy ramnavmi may', 0.030037882310390767)]",positive,"['ram', 'lord', 'lord ram', 'ramnavmi', 'ramnavmi may', 'prosperity', 'may', 'happiness prosperity', 'may lord', 'happy ramnavmi may ']"
88,87,12,87_dietician_hcm_leadership hcm_health officer,"[('dietician', 0.05338822049358861), ('hcm', 0.03135942318693244), ('leadership hcm', 0.02954343157277117), ('health officer', 0.02551232288317755), ('officer', 0.021964135848744654), ('diabetes', 0.021554352368614253), ('yrs amp within', 0.02080731088721278), ('healthcare healthyeating dietician', 0.02080731088721278), ('district oral health', 0.02080731088721278), ('district tobacco cessation', 0.02080731088721278)]",positive,"['dietician', 'hcm', 'leadership hcm', 'health officer', 'officer', 'diabetes', 'yrs amp within', 'healthcare healthyeating dietician', 'district oral health', 'district tobacco cessation ']"
