Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
20,19,40,19_mobile_market_apps_mobile health,"[('mobile', 0.0610369775743636), ('market', 0.04267754241669994), ('apps', 0.03776276446185705), ('mobile health', 0.03283902382092627), ('health apps', 0.02873414584331049), ('app', 0.026067184113140483), ('apps market', 0.02579867868629831), ('health apps market', 0.02579867868629831), ('mobile health apps', 0.02579867868629831), ('global', 0.025586230338787565)]",positive,"['mobile', 'market', 'apps', 'mobile health', 'health apps', 'app', 'apps market', 'health apps market', 'mobile health apps', 'global ']"
21,20,40,20_voucher_singapore_free_vouchers,"[('voucher', 0.030500573499026577), ('singapore', 0.029206390613076304), ('free', 0.019945263261360383), ('vouchers', 0.019772302185615705), ('privileges', 0.018337450562082348), ('singapore singapore', 0.018086176632205343), ('credit', 0.016999758005720306), ('singapore zerowaste free', 0.016740779877447806), ('singapore singapore zerowaste', 0.016740779877447806), ('singapore zerowaste', 0.016740779877447806)]",positive,"['voucher', 'singapore', 'free', 'vouchers', 'privileges', 'singapore singapore', 'credit', 'singapore zerowaste free', 'singapore singapore zerowaste', 'singapore zerowaste ']"
22,21,38,21_elections_planet_okuinclusive_tobacco,"[('elections', 0.02356809747518118), ('planet', 0.01837202654019015), ('okuinclusive', 0.018069359179595762), ('tobacco', 0.018069359179595762), ('okuinclusive elections', 0.018069359179595762), ('biodiversity', 0.01587362310146926), ('voting', 0.01587362310146926), ('covidsafe', 0.013608189609301682), ('restore', 0.012906685128282688), ('health', 0.012823715370806909)]",positive,"['elections', 'planet', 'okuinclusive', 'tobacco', 'okuinclusive elections', 'biodiversity', 'voting', 'covidsafe', 'restore', 'health ']"
23,22,37,22_currysoup_healthylifestyle_healthylife_healthylife healthiswealth,"[('currysoup', 0.055653816943936514), ('healthylifestyle', 0.0543208514458775), ('healthylife', 0.049964491655794356), ('healthylife healthiswealth', 0.048546928347709295), ('healthiswealth', 0.04816221035797033), ('health healthylife', 0.04816221035797033), ('healthandwellness healthylifestyle', 0.047792122453368516), ('healthiswealth healthy', 0.046722586205779605), ('healthylife healthiswealth healthy', 0.046722586205779605), ('health healthylife healthiswealth', 0.046722586205779605)]",positive,"['currysoup', 'healthylifestyle', 'healthylife', 'healthylife healthiswealth', 'healthiswealth', 'health healthylife', 'healthandwellness healthylifestyle', 'healthiswealth healthy', 'healthylife healthiswealth healthy', 'health healthylife healthiswealth ']"
24,23,36,23_im life fdw_im life_life fdw free_life fdw,"[('im life fdw', 0.2227277261891602), ('im life', 0.2227277261891602), ('life fdw free', 0.22130784202398626), ('life fdw', 0.22130784202398626), ('free domestic', 0.22130784202398626), ('fdw free domestic', 0.22130784202398626), ('fdw free', 0.22130784202398626), ('fdw', 0.22130784202398626), ('domestic worker', 0.22130784202398626), ('free domestic worker', 0.22130784202398626)]",positive,"['im life fdw', 'im life', 'life fdw free', 'life fdw', 'free domestic', 'fdw free domestic', 'fdw free', 'fdw', 'domestic worker', 'free domestic worker ']"
25,24,34,24_vitamins supplements_supplements_vitamins_supplements store,"[('vitamins supplements', 0.07488723459224354), ('supplements', 0.07427298789000951), ('vitamins', 0.06817458518426854), ('supplements store', 0.05724359659093953), ('supplements store vouchers', 0.05724359659093953), ('vitamins supplements store', 0.05550375513610948), ('store vouchers', 0.05496647451574773), ('50 vitamins', 0.054902036592917744), ('50 vitamins supplements', 0.054902036592917744), ('50', 0.05442454508490116)]",positive,"['vitamins supplements', 'supplements', 'vitamins', 'supplements store', 'supplements store vouchers', 'vitamins supplements store', 'store vouchers', ' vitamins', ' vitamins supplements', ' ']"
26,25,33,25_local_skincare give_local skincare give_merdeka sale local,"[('local', 0.09907245062171322), ('skincare give', 0.06602672772108062), ('local skincare give', 0.06602672772108062), ('merdeka sale local', 0.06602672772108062), ('sale local skincare', 0.06602672772108062), ('sale local', 0.06602672772108062), ('skincare give try', 0.06602672772108062), ('cashback 10', 0.06317192587925383), ('amp cashback 10', 0.06317192587925383), ('check shopee', 0.06285554631916747)]",positive,"['local', 'skincare give', 'local skincare give', 'merdeka sale local', 'sale local skincare', 'sale local', 'skincare give try', 'cashback', ' amp cashback', ' check shopee ']"
27,26,33,26_mask_get shopee_shopee check_get shopee check,"[('mask', 0.08784397217362258), ('get shopee', 0.06039374303557345), ('shopee check', 0.058994409913901), ('get shopee check', 0.058994409913901), ('kf94', 0.0485551896210414), ('shopee', 0.04846337481446501), ('check', 0.04524380625584592), ('disposable', 0.04172661309201212), ('get', 0.03987035990926714), ('disposable earloop', 0.03801552819747669)]",positive,"['mask', 'get shopee', 'shopee check', 'get shopee check', 'kf', 'shopee', 'check', 'disposable', 'get', 'disposable earloop ']"
28,27,32,27_wealth_health wealth_wealth health_wealth health wealth,"[('wealth', 0.12368190404554405), ('health wealth', 0.10613108759571609), ('wealth health', 0.055315711132925244), ('wealth health wealth', 0.03992402686846597), ('health wealth health', 0.03880867412675389), ('health', 0.03762251788935263), ('dxn', 0.02583027414355786), ('health important', 0.018525796274391472), ('fiti', 0.018213243683202658), ('financial health', 0.018213243683202658)]",positive,"['wealth', 'health wealth', 'wealth health', 'wealth health wealth', 'health wealth health', 'health', 'dxn', 'health important', 'fiti', 'financial health ']"
29,28,31,28_21st century_century_21st_supplements,"[('21st century', 0.050705891495900476), ('century', 0.05055513676000217), ('21st', 0.0491357876281992), ('supplements', 0.049005255687123654), ('21stcenturysg', 0.041927484274095116), ('sale', 0.0399750710627703), ('vitamins', 0.039109879465496426), ('vouchers', 0.03845375021094467), ('enjoy', 0.03531407770070315), ('vitamins supplements', 0.031822771344968234)]",positive,"['st century', 'century', 'st', 'supplements', 'stcenturysg', 'sale', 'vitamins', 'vouchers', 'enjoy', 'vitamins supplements ']"
30,29,31,29_birthday_singapore_singapore happy_happy,"[('birthday', 0.0363017429312562), ('singapore', 0.02660149631515328), ('singapore happy', 0.025733100057019915), ('happy', 0.023194022778238402), ('birthday singapore', 0.022823695918869315), ('happy birthday', 0.019313816086299545), ('singapore happy birthday', 0.016188465247485108), ('day', 0.012936897224462925), ('55th', 0.011739821954835397), ('celebrate', 0.011288214498998483)]",positive,"['birthday', 'singapore', 'singapore happy', 'happy', 'birthday singapore', 'happy birthday', 'singapore happy birthday', 'day', 'th', 'celebrate ']"
31,30,30,30_appreciate_really appreciate_thank_really,"[('appreciate', 0.130156955598223), ('really appreciate', 0.04322201637153031), ('thank', 0.032440508039732856), ('really', 0.029939598470090454), ('appreciate presence', 0.024524763771441204), ('appreciate every', 0.022239104486025337), ('presence', 0.0215036342737084), ('channel', 0.019567650007004313), ('stay home stay', 0.0183579379710612), ('home stay', 0.01811433175974427)]",positive,"['appreciate', 'really appreciate', 'thank', 'really', 'appreciate presence', 'appreciate every', 'presence', 'channel', 'stay home stay', 'home stay ']"
32,31,29,31_awards_iia_2022_awards 2022,"[('awards', 0.07159680991350861), ('iia', 0.046912015381159466), ('2022', 0.037692912155082296), ('awards 2022', 0.0327680150638956), ('awards programme', 0.031352290013534914), ('award', 0.030037347141904303), ('technology', 0.029861430446195172), ('wins', 0.028502081830486282), ('special awards', 0.026547752024428238), ('iia thank', 0.026547752024428238)]",positive,"['awards', 'iia', '', 'awards', ' awards programme', 'award', 'technology', 'wins', 'special awards', 'iia thank ']"
33,32,28,32_skin_beauty_serum_skincare,"[('skin', 0.05947377586980224), ('beauty', 0.03466739650724959), ('serum', 0.020074724619607718), ('skincare', 0.015151003648324378), ('sunburn', 0.014238665946678662), ('maybelline', 0.014238665946678662), ('gel', 0.012776514022246277), ('beauty health', 0.012306250556337375), ('mask', 0.011283172648837131), ('complexion', 0.011134444638744434)]",positive,"['skin', 'beauty', 'serum', 'skincare', 'sunburn', 'maybelline', 'gel', 'beauty health', 'mask', 'complexion ']"
34,33,26,33_wash hand stop_stop mudik_mudik_hand stop mudik,"[('wash hand stop', 0.17271682409858216), ('stop mudik', 0.17271682409858216), ('mudik', 0.17271682409858216), ('hand stop mudik', 0.17271682409858216), ('hand stop', 0.17271682409858216), ('healthy wash hand', 0.16521516474008857), ('stay healthy wash', 0.16410915315695804), ('healthy wash', 0.16410915315695804), ('wash hand', 0.16410915315695804), ('wash', 0.15465060315476517)]",positive,"['wash hand stop', 'stop mudik', 'mudik', 'hand stop mudik', 'hand stop', 'healthy wash hand', 'stay healthy wash', 'healthy wash', 'wash hand', 'wash ']"
35,34,26,34_people_planet_something people_saying something,"[('people', 0.07974146898947973), ('planet', 0.0658641736830178), ('something people', 0.056946616652581696), ('saying something', 0.056946616652581696), ('words saying', 0.056946616652581696), ('words saying something', 0.056946616652581696), ('saying something people', 0.056946616652581696), ('mental health people', 0.05640867452102883), ('pandemic', 0.05552605528028495), ('saying', 0.055497105824934)]",positive,"['people', 'planet', 'something people', 'saying something', 'words saying', 'words saying something', 'saying something people', 'mental health people', 'pandemic', 'saying ']"
36,35,26,35_hospital_screening_health screening_hospital year,"[('hospital', 0.04171248204071992), ('screening', 0.03676319184369006), ('health screening', 0.027756387829107283), ('hospital year', 0.020423937694906216), ('patients', 0.01574946130504703), ('health', 0.01442329086103441), ('check hospital year', 0.014401169423927685), ('procedures appointments', 0.014401169423927685), ('year every years', 0.014401169423927685), ('yes best', 0.014401169423927685)]",positive,"['hospital', 'screening', 'health screening', 'hospital year', 'patients', 'health', 'check hospital year', 'procedures appointments', 'year every years', 'yes best ']"
37,36,25,36_beautiful_exercise_country cutest beautiful_cutest beautiful life,"[('beautiful', 0.03187216917874841), ('exercise', 0.030179643629815185), ('country cutest beautiful', 0.024568631919055978), ('cutest beautiful life', 0.024568631919055978), ('chubbygirl', 0.024568631919055978), ('chubbygirl chubby', 0.024568631919055978), ('country cutest', 0.024568631919055978), ('well always singapore', 0.024568631919055978), ('beyourself', 0.024568631919055978), ('cutest', 0.024568631919055978)]",positive,"['beautiful', 'exercise', 'country cutest beautiful', 'cutest beautiful life', 'chubbygirl', 'chubbygirl chubby', 'country cutest', 'well always singapore', 'beyourself', 'cutest ']"
