Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
216,215,13,215_pandemics_aon_dutkiewicx_mortality,"[('pandemics', 0.03875518192968322), ('aon', 0.033981929851903236), ('dutkiewicx', 0.033981929851903236), ('mortality', 0.031004145543746572), ('pandemic', 0.027750888792321075), ('efforts', 0.02765982574048596), ('warned', 0.026635465911664276), ('effects covid19 deaf', 0.026635465911664276), ('efforts fight pandemic', 0.026635465911664276), ('efforts new', 0.026635465911664276)]",positive,"['pandemics', 'aon', 'dutkiewicx', 'mortality', 'pandemic', 'efforts', 'warned', 'effects covid deaf', 'efforts fight pandemic', 'efforts new ']"
217,216,13,216_pongal_deepavali_happy pongal_happy deepavali,"[('pongal', 0.08924303909429135), ('deepavali', 0.06075050918734831), ('happy pongal', 0.05480299068678084), ('happy deepavali', 0.035608911646609995), ('festival lights', 0.03407279062690832), ('may festival', 0.03407279062690832), ('may festival lights', 0.03407279062690832), ('wishing', 0.03357823870479696), ('diwali', 0.0328817944120685), ('happy', 0.029635759272963965)]",positive,"['pongal', 'deepavali', 'happy pongal', 'happy deepavali', 'festival lights', 'may festival', 'may festival lights', 'wishing', 'diwali', 'happy ']"
218,217,13,217_ecmo_pedsicu_criticalcare intensivecare_intensivecare,"[('ecmo', 0.09570526016938077), ('pedsicu', 0.09501284279431871), ('criticalcare intensivecare', 0.07747834189622653), ('intensivecare', 0.07747834189622653), ('criticalcare', 0.07674859994715788), ('covid19 coronavirus patients', 0.06593371353513378), ('criticalcare intensivecare pedsicu', 0.06146758125463161), ('intensivecare pedsicu', 0.06146758125463161), ('coronavirus patients', 0.059259645558592845), ('patients', 0.044596320968051134)]",positive,"['ecmo', 'pedsicu', 'criticalcare intensivecare', 'intensivecare', 'criticalcare', 'covid coronavirus patients', 'criticalcare intensivecare pedsicu', 'intensivecare pedsicu', 'coronavirus patients', 'patients ']"
219,218,13,218_mood_singapore downtown_covid19 singapore downtown_safe everyone sgunited,"[('mood', 0.042279447607755066), ('singapore downtown', 0.035046665673242466), ('covid19 singapore downtown', 0.035046665673242466), ('safe everyone sgunited', 0.035046665673242466), ('everyone sgunited', 0.035046665673242466), ('everyone sgunited covid19', 0.035046665673242466), ('mood month stay', 0.035046665673242466), ('mood month', 0.035046665673242466), ('month stay safe', 0.035046665673242466), ('downtown', 0.03140526881541898)]",positive,"['mood', 'singapore downtown', 'covid singapore downtown', 'safe everyone sgunited', 'everyone sgunited', 'everyone sgunited covid', 'mood month stay', 'mood month', 'month stay safe', 'downtown ']"
220,219,13,219_thight_thight schedule_love inspired_worker really love,"[('thight', 0.04007303048573495), ('thight schedule', 0.04007303048573495), ('love inspired', 0.04007303048573495), ('worker really love', 0.04007303048573495), ('manifesting', 0.04007303048573495), ('manifesting even', 0.04007303048573495), ('manifesting even thight', 0.04007303048573495), ('worker really', 0.04007303048573495), ('healthcare worker really', 0.04007303048573495), ('inspired project', 0.04007303048573495)]",positive,"['thight', 'thight schedule', 'love inspired', 'worker really love', 'manifesting', 'manifesting even', 'manifesting even thight', 'worker really', 'healthcare worker really', 'inspired project ']"
221,220,13,220_wallart_wallart muralart_muralart singapore_wallart muralart singapore,"[('wallart', 0.05211354650593543), ('wallart muralart', 0.05211354650593543), ('muralart singapore', 0.05211354650593543), ('wallart muralart singapore', 0.05211354650593543), ('muralart singapore mysingapore', 0.05211354650593543), ('murals', 0.05211354650593543), ('murals wallart', 0.05211354650593543), ('murals wallart muralart', 0.05211354650593543), ('covid19musings little india', 0.04858354675584419), ('covid19musings little', 0.04858354675584419)]",positive,"['wallart', 'wallart muralart', 'muralart singapore', 'wallart muralart singapore', 'muralart singapore mysingapore', 'murals', 'murals wallart', 'murals wallart muralart', 'covidmusings little india', 'covidmusings little ']"
222,221,13,221_krismavericko chameleonikris_chameleonikris_krismavericko_attitudeofgratitude,"[('krismavericko chameleonikris', 0.03742503287654541), ('chameleonikris', 0.03742503287654541), ('krismavericko', 0.03611686082265381), ('attitudeofgratitude', 0.03611686082265381), ('singaporeactor', 0.029334213559101627), ('blessedlife', 0.029334213559101627), ('caption', 0.029334213559101627), ('blessedlife attitudeofgratitude', 0.029334213559101627), ('voiceactor', 0.029334213559101627), ('internationalactor', 0.029334213559101627)]",positive,"['krismavericko chameleonikris', 'chameleonikris', 'krismavericko', 'attitudeofgratitude', 'singaporeactor', 'blessedlife', 'caption', 'blessedlife attitudeofgratitude', 'voiceactor', 'internationalactor ']"
223,222,12,222_singapore weareinthistogether stayhomeforsg_bay night_let circuit breaker_supertrees gardens,"[('singapore weareinthistogether stayhomeforsg', 0.02895159338224378), ('bay night', 0.02895159338224378), ('let circuit breaker', 0.02895159338224378), ('supertrees gardens', 0.02895159338224378), ('supertrees', 0.02895159338224378), ('let circuit', 0.02895159338224378), ('night dont', 0.02895159338224378), ('admiring beautiful city', 0.02895159338224378), ('flyer amp', 0.02895159338224378), ('night dont let', 0.02895159338224378)]",positive,"['singapore weareinthistogether stayhomeforsg', 'bay night', 'let circuit breaker', 'supertrees gardens', 'supertrees', 'let circuit', 'night dont', 'admiring beautiful city', 'flyer amp', 'night dont let ']"
224,223,12,223_thank lord_lord_life 3rd_covid19 jab today,"[('thank lord', 0.030313566209333825), ('lord', 0.02418847165795286), ('life 3rd', 0.02221353447003795), ('covid19 jab today', 0.02221353447003795), ('sunday sabbathday', 0.02221353447003795), ('covid19 amp natural', 0.02221353447003795), ('contributed money lost', 0.02221353447003795), ('covid singapore thank', 0.02221353447003795), ('contributed money', 0.02221353447003795), ('sunday sabbathday covid', 0.02221353447003795)]",positive,"['thank lord', 'lord', 'life rd', 'covid jab today', 'sunday sabbathday', 'covid amp natural', 'contributed money lost', 'covid singapore thank', 'contributed money', 'sunday sabbathday covid ']"
225,224,12,224_alisson_right look health_gea_hospitals alisson beckerdavid,"[('alisson', 0.03292822660068143), ('right look health', 0.03292822660068143), ('gea', 0.03292822660068143), ('hospitals alisson beckerdavid', 0.03292822660068143), ('good stopping', 0.03292822660068143), ('icu goalie etc', 0.03292822660068143), ('good stopping goals', 0.03292822660068143), ('gea good stopping', 0.03292822660068143), ('singapore right look', 0.03292822660068143), ('covid19 strategy football', 0.03292822660068143)]",positive,"['alisson', 'right look health', 'gea', 'hospitals alisson beckerdavid', 'good stopping', 'icu goalie etc', 'good stopping goals', 'gea good stopping', 'singapore right look', 'covid strategy football ']"
226,225,12,225_cluster_hospital cluster_tan tock seng_tock,"[('cluster', 0.12796574455076823), ('hospital cluster', 0.09945001791549345), ('tan tock seng', 0.09706130361947059), ('tock', 0.09706130361947059), ('seng hospital', 0.09706130361947059), ('tock seng hospital', 0.09706130361947059), ('tock seng', 0.09706130361947059), ('tan tock', 0.09706130361947059), ('seng', 0.09634203122286306), ('tan', 0.08589667993843812)]",positive,"['cluster', 'hospital cluster', 'tan tock seng', 'tock', 'seng hospital', 'tock seng hospital', 'tock seng', 'tan tock', 'seng', 'tan ']"
227,226,12,226_grabsg_differences covid_grabsg joined drivers_thanks grabsg joined,"[('grabsg', 0.09075418119039214), ('differences covid', 0.05725228635993306), ('grabsg joined drivers', 0.05725228635993306), ('thanks grabsg joined', 0.05725228635993306), ('19 care', 0.05725228635993306), ('big differences', 0.05725228635993306), ('special thanks grabsg', 0.05725228635993306), ('joined drivers frontline', 0.05725228635993306), ('big differences covid', 0.05725228635993306), ('joined drivers', 0.05725228635993306)]",positive,"['grabsg', 'differences covid', 'grabsg joined drivers', 'thanks grabsg joined', ' care', 'big differences', 'special thanks grabsg', 'joined drivers frontline', 'big differences covid', 'joined drivers ']"
