Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,37,9_keepdistance stayhealthy_mask working_wear mask working_working days,"[('keepdistance stayhealthy', 0.08716492179852084), ('mask working', 0.08716492179852084), ('wear mask working', 0.08716492179852084), ('working days', 0.08716492179852084), ('working days coronafree', 0.08716492179852084), ('workingclean', 0.08716492179852084), ('workingclean workhygiene', 0.08716492179852084), ('workingclean workhygiene keepdistance', 0.08716492179852084), ('workhygiene keepdistance stayhealthy', 0.08716492179852084), ('coronahairstylist coronahair workingclean', 0.08716492179852084)]",positive,"['keepdistance stayhealthy', 'mask working', 'wear mask working', 'working days', 'working days coronafree', 'workingclean', 'workingclean workhygiene', 'workingclean workhygiene keepdistance', 'workhygiene keepdistance stayhealthy', 'coronahairstylist coronahair workingclean ']"
11,10,32,10_language_affiliate_take learning beyond_say take learning,"[('language', 0.12343897677919204), ('affiliate', 0.05291081196856539), ('take learning beyond', 0.04965089276004101), ('say take learning', 0.04965089276004101), ('little help', 0.04965089276004101), ('learning beyond classroom', 0.04965089276004101), ('level free', 0.04965089276004101), ('level free language', 0.04965089276004101), ('little help creating', 0.04965089276004101), ('creating topics language', 0.04965089276004101)]",positive,"['language', 'affiliate', 'take learning beyond', 'say take learning', 'little help', 'learning beyond classroom', 'level free', 'level free language', 'little help creating', 'creating topics language ']"
12,11,31,11_ukrainian_ukraine_refugees_ukrainian refugees,"[('ukrainian', 0.03678935824669796), ('ukraine', 0.030972537647795055), ('refugees', 0.02872440887206385), ('ukrainian refugees', 0.027387093149063135), ('standwithukraine', 0.026487424786196097), ('war', 0.021009806669185196), ('russian', 0.018919589132997214), ('healthcare', 0.013457683505929723), ('public education child', 0.013433038073443803), ('citizens health insurance', 0.013433038073443803)]",positive,"['ukrainian', 'ukraine', 'refugees', 'ukrainian refugees', 'standwithukraine', 'war', 'russian', 'healthcare', 'public education child', 'citizens health insurance ']"
13,12,31,12_weightloss_boost body_body lifestyle weightlosstips_weightlossjourney metabolism health,"[('weightloss', 0.10290696685861926), ('boost body', 0.09875838603713277), ('body lifestyle weightlosstips', 0.09875838603713277), ('weightlossjourney metabolism health', 0.09875838603713277), ('weightlosstips', 0.09875838603713277), ('weightlosstips weightloss', 0.09875838603713277), ('weightlosstips weightloss weightlossjourney', 0.09875838603713277), ('weightlossjourney metabolism', 0.09875838603713277), ('weightlossjourney', 0.09875838603713277), ('weightloss weightlossjourney metabolism', 0.09875838603713277)]",positive,"['weightloss', 'boost body', 'body lifestyle weightlosstips', 'weightlossjourney metabolism health', 'weightlosstips', 'weightlosstips weightloss', 'weightlosstips weightloss weightlossjourney', 'weightlossjourney metabolism', 'weightlossjourney', 'weightloss weightlossjourney metabolism ']"
14,13,28,13_hands_wash_wash hands_clean,"[('hands', 0.05498731376385365), ('wash', 0.03506144730083433), ('wash hands', 0.03298222691041693), ('clean', 0.02614248309091073), ('please wash', 0.022429664280323915), ('please wash hands', 0.022429664280323915), ('hygiene', 0.020288538996052673), ('everyone covid19 corona', 0.01849537530438887), ('covid coronavirus', 0.01849537530438887), ('hands paws', 0.01849537530438887)]",positive,"['hands', 'wash', 'wash hands', 'clean', 'please wash', 'please wash hands', 'hygiene', 'everyone covid corona', 'covid coronavirus', 'hands paws ']"
15,14,28,14_food safety health_translating maslows pyramid_education individual translating_awareness focused,"[('food safety health', 0.10497452182206574), ('translating maslows pyramid', 0.09827770980695416), ('education individual translating', 0.09827770980695416), ('awareness focused', 0.09827770980695416), ('welfare education', 0.09827770980695416), ('birth new', 0.09827770980695416), ('awareness focused food', 0.09827770980695416), ('new age community', 0.09827770980695416), ('participatory society', 0.09827770980695416), ('welfare education individual', 0.09827770980695416)]",positive,"['food safety health', 'translating maslows pyramid', 'education individual translating', 'awareness focused', 'welfare education', 'birth new', 'awareness focused food', 'new age community', 'participatory society', 'welfare education individual ']"
16,15,25,15_look visit_look visit shops_take look visit_dny deals,"[('look visit', 0.07752879351233258), ('look visit shops', 0.07752879351233258), ('take look visit', 0.07752879351233258), ('dny deals', 0.06372238352148177), ('deals inspiration take', 0.06372238352148177), ('deals inspiration', 0.06372238352148177), ('inspiration take', 0.06372238352148177), ('visit shops', 0.06372238352148177), ('visit shops lock', 0.06372238352148177), ('shops lock stay', 0.06372238352148177)]",positive,"['look visit', 'look visit shops', 'take look visit', 'dny deals', 'deals inspiration take', 'deals inspiration', 'inspiration take', 'visit shops', 'visit shops lock', 'shops lock stay ']"
17,16,25,16_mats_heat mats_heat_plants,"[('mats', 0.09741289286073262), ('heat mats', 0.09741289286073262), ('heat', 0.09342784135101573), ('plants', 0.08416116834605349), ('seedlings propagating', 0.0543467332684893), ('seedlings propagating plants', 0.0543467332684893), ('6886f 2030c perfect', 0.0543467332684893), ('vivosun heat mats', 0.0543467332684893), ('mats vivosun heat', 0.0543467332684893), ('temperatures around', 0.0543467332684893)]",positive,"['mats', 'heat mats', 'heat', 'plants', 'seedlings propagating', 'seedlings propagating plants', 'f c perfect', 'vivosun heat mats', 'mats vivosun heat', 'temperatures around ']"
18,17,24,17_milkshake_cravethetaste_day milkshake_good day milkshake,"[('milkshake', 0.07989512297296353), ('cravethetaste', 0.060358383989937), ('day milkshake', 0.05696450598647179), ('good day milkshake', 0.05696450598647179), ('milkshake lovers', 0.05696450598647179), ('day milkshake lovers', 0.05696450598647179), ('lovers', 0.05467006797587086), ('good day', 0.05417662755999652), ('kwangmilkshakes', 0.05003352721550922), ('quarantine', 0.043448987360094726)]",positive,"['milkshake', 'cravethetaste', 'day milkshake', 'good day milkshake', 'milkshake lovers', 'day milkshake lovers', 'lovers', 'good day', 'kwangmilkshakes', 'quarantine ']"
19,18,24,18_lock stay safe_tongeren dny deals_tongeren dny_look visit shops,"[('lock stay safe', 0.08901685641687991), ('tongeren dny deals', 0.08447723515011167), ('tongeren dny', 0.08220699382518008), ('look visit shops', 0.07966617879713371), ('look visit', 0.07966617879713371), ('take look visit', 0.07966617879713371), ('dany tongeren dny', 0.07252151874350216), ('stay safe healthy', 0.06947402721120709), ('lock', 0.06836246122925559), ('tongeren', 0.0670362235847047)]",positive,"['lock stay safe', 'tongeren dny deals', 'tongeren dny', 'look visit shops', 'look visit', 'take look visit', 'dany tongeren dny', 'stay safe healthy', 'lock', 'tongeren ']"
