Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,79,9_love peace_health love peace_peace_full health love,"[('love peace', 0.05112345167281172), ('health love peace', 0.05046847551135909), ('peace', 0.049587488239493875), ('full health love', 0.04945842813248141), ('health love', 0.049225747579162905), ('full health', 0.048957671547016995), ('love peace happiness', 0.0480785017280576), ('peace happiness', 0.04791085472077294), ('life', 0.04648174340413913), ('happiness', 0.04606192318582842)]",positive,"['love peace', 'health love peace', 'peace', 'full health love', 'health love', 'full health', 'love peace happiness', 'peace happiness', 'life', 'happiness ']"
11,10,61,10_year_new year_happy new_happy new year,"[('year', 0.057766685166212375), ('new year', 0.05625373850913761), ('happy new', 0.04592095002649421), ('happy new year', 0.04551978300418294), ('new', 0.0438404017670449), ('happiness', 0.03452883960493468), ('happy', 0.03257557728739712), ('wish happy new', 0.031991576030844154), ('2022', 0.031387411555406225), ('wish', 0.030392244187875256)]",positive,"['year', 'new year', 'happy new', 'happy new year', 'new', 'happiness', 'happy', 'wish happy new', '', 'wish ']"
12,11,61,11_veterans_military_veterans day_day,"[('veterans', 0.05538328994363262), ('military', 0.030023088235977508), ('veterans day', 0.029199210697074308), ('day', 0.021198733538537896), ('served', 0.017495485735708593), ('veteran', 0.016052145016648933), ('country', 0.01541587486530538), ('appreciate', 0.014855791401994965), ('service', 0.014332838940309709), ('serving', 0.013672825427425686)]",positive,"['veterans', 'military', 'veterans day', 'day', 'served', 'veteran', 'country', 'appreciate', 'service', 'serving ']"
13,12,60,12_rn_link bio_bio_nursing,"[('rn', 0.047552046895031654), ('link bio', 0.0470031995475226), ('bio', 0.046177888478339535), ('nursing', 0.043988281026128985), ('link', 0.04263371197280147), ('nurse', 0.042098325788012994), ('nursing job', 0.03701941397634648), ('tx', 0.03377431633995314), ('click link bio', 0.03377301776807484), ('click link', 0.03260415255233365)]",positive,"['rn', 'link bio', 'bio', 'nursing', 'link', 'nurse', 'nursing job', 'tx', 'click link bio', 'click link ']"
14,13,57,13_covid_county today_download_covid area,"[('covid', 0.05346666346507234), ('county today', 0.04858527847684341), ('download', 0.047895659807462035), ('covid area', 0.047415951658244575), ('report feel also', 0.047415951658244575), ('taking min daily', 0.047415951658244575), ('symptoms bexar', 0.047415951658244575), ('area download', 0.047415951658244575), ('symptoms bexar county', 0.047415951658244575), ('min daily', 0.047415951658244575)]",positive,"['covid', 'county today', 'download', 'covid area', 'report feel also', 'taking min daily', 'symptoms bexar', 'area download', 'symptoms bexar county', 'min daily ']"
15,14,54,14_lgbtq_pride_celebrate_month,"[('lgbtq', 0.026601497164469304), ('pride', 0.025397777751996243), ('celebrate', 0.018213401296992456), ('month', 0.014602836434160701), ('reproductive', 0.013825582454557606), ('rights', 0.011822887628653024), ('amp', 0.010658530215548433), ('equality', 0.010601452824926923), ('pridemonth', 0.010601452824926923), ('sexual', 0.009981235367434322)]",positive,"['lgbtq', 'pride', 'celebrate', 'month', 'reproductive', 'rights', 'amp', 'equality', 'pridemonth', 'sexual ']"
16,15,52,15_appreciate_appreciate appreciate_really appreciate_appreciate bro,"[('appreciate', 0.16653626030261873), ('appreciate appreciate', 0.1527534079779004), ('really appreciate', 0.05751947573057729), ('appreciate bro', 0.05637849502476875), ('really appreciate appreciate', 0.05448621154528012), ('appreciate ya', 0.05050300342476934), ('bro', 0.05050300342476934), ('thanks', 0.04777048345713969), ('appreciate appreciate ya', 0.0441141565792203), ('appreciate ya appreciate', 0.0441141565792203)]",positive,"['appreciate', 'appreciate appreciate', 'really appreciate', 'appreciate bro', 'really appreciate appreciate', 'appreciate ya', 'bro', 'thanks', 'appreciate appreciate ya', 'appreciate ya appreciate ']"
17,16,50,16_babygo_gerrinnesmac_millietv_supergirlbabygo,"[('babygo', 0.07089953566536514), ('gerrinnesmac', 0.06959415506290194), ('millietv', 0.06959415506290194), ('supergirlbabygo', 0.06959415506290194), ('babygo supergirlbabygo', 0.06959415506290194), ('sweetchristi', 0.06959415506290194), ('jovialjill', 0.06959415506290194), ('letgolifeflows', 0.06959415506290194), ('goldenhearts', 0.06847300378187893), ('jovialjill karensunshine', 0.06695518003301779)]",positive,"['babygo', 'gerrinnesmac', 'millietv', 'supergirlbabygo', 'babygo supergirlbabygo', 'sweetchristi', 'jovialjill', 'letgolifeflows', 'goldenhearts', 'jovialjill karensunshine ']"
18,17,44,17_school_esc2_providers throughout_healthcare providers throughout,"[('school', 0.0853516945659804), ('esc2', 0.055798683323159924), ('providers throughout', 0.053437710874385175), ('healthcare providers throughout', 0.053437710874385175), ('nurses amp school', 0.053437710874385175), ('month esc2', 0.053437710874385175), ('amp school healthcare', 0.053437710874385175), ('school nurses amp', 0.053437710874385175), ('amp school', 0.053105521146591506), ('nurses amp', 0.052782538278664796)]",positive,"['school', 'esc', 'providers throughout', 'healthcare providers throughout', 'nurses amp school', 'month esc', 'amp school healthcare', 'school nurses amp', 'amp school', 'nurses amp ']"
19,18,42,18_canada_healthcare_canadas_1961,"[('canada', 0.023803318754772505), ('healthcare', 0.017210849736829497), ('canadas', 0.01556368515928426), ('1961', 0.015222849614800861), ('1point2billion', 0.01484721170963514), ('douglas', 0.014521925893202907), ('healthcare system', 0.013947481379804755), ('health care', 0.012509946337092806), ('fightforwhatcounts', 0.012101604911002421), ('system', 0.011464288729283793)]",positive,"['canada', 'healthcare', 'canadas', '', 'pointbillion', 'douglas', 'healthcare system', 'health care', 'fightforwhatcounts', 'system ']"
20,19,42,19_fitness_gym_fit_workout,"[('fitness', 0.026396980489118472), ('gym', 0.022254856367483068), ('fit', 0.017440017854665955), ('workout', 0.01659452418727175), ('training', 0.0129634199368367), ('fit fitness', 0.01234748154244945), ('immune system', 0.011701180129129312), ('time', 0.010598284444369806), ('better health', 0.010411710180847447), ('healthy', 0.010257711421827001)]",positive,"['fitness', 'gym', 'fit', 'workout', 'training', 'fit fitness', 'immune system', 'time', 'better health', 'healthy ']"
21,20,42,20_child_child health_children_health,"[('child', 0.015082851727315641), ('child health', 0.013501160373435888), ('children', 0.012786982690323294), ('health', 0.012036016073184436), ('education', 0.011314825623113577), ('natural health', 0.011176040049101886), ('natural health products', 0.011176040049101886), ('health products', 0.010800928298748711), ('ran', 0.010235577769521194), ('evidence', 0.010235577769521194)]",positive,"['child', 'child health', 'children', 'health', 'education', 'natural health', 'natural health products', 'health products', 'ran', 'evidence ']"
22,21,40,21_sending hugs_hugs many_sending hugs many_hugs,"[('sending hugs', 0.06921815413726116), ('hugs many', 0.06921815413726116), ('sending hugs many', 0.06921815413726116), ('hugs', 0.06821165101076103), ('light health', 0.06788812098639611), ('light health love', 0.06734929904668459), ('light', 0.06473942217403858), ('hugs many blessing', 0.06460952701681033), ('blessing light health', 0.06426706856719708), ('many blessing light', 0.06426706856719708)]",positive,"['sending hugs', 'hugs many', 'sending hugs many', 'hugs', 'light health', 'light health love', 'light', 'hugs many blessing', 'blessing light health', 'many blessing light ']"
23,22,40,22_birthday_happy birthday_happy_life,"[('birthday', 0.06923994597870683), ('happy birthday', 0.062146693710351475), ('happy', 0.041643078933726235), ('life', 0.02684062279399726), ('blessings', 0.025017294053245556), ('health blessings', 0.023127123340787183), ('full', 0.02297747211224092), ('wishes', 0.022442133406889254), ('life full health', 0.0219861324736807), ('life full', 0.021911450782460578)]",positive,"['birthday', 'happy birthday', 'happy', 'life', 'blessings', 'health blessings', 'full', 'wishes', 'life full health', 'life full ']"
