Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
56,55,15,55_thomas_jefferson_health good morals_agriculture wisest pursuit,"[('thomas', 0.1137549992589437), ('jefferson', 0.1065376057788156), ('health good morals', 0.1065376057788156), ('agriculture wisest pursuit', 0.1065376057788156), ('agriculture wisest', 0.1065376057788156), ('wisest pursuit end', 0.1065376057788156), ('contribute real', 0.1065376057788156), ('contribute real health', 0.1065376057788156), ('end contribute', 0.1065376057788156), ('end contribute real', 0.1065376057788156)]",positive,"['thomas', 'jefferson', 'health good morals', 'agriculture wisest pursuit', 'agriculture wisest', 'wisest pursuit end', 'contribute real', 'contribute real health', 'end contribute', 'end contribute real ']"
57,56,15,56_awareness volunteers_mass awareness_covid19 mass awareness_covid19 mass,"[('awareness volunteers', 0.07474511695284562), ('mass awareness', 0.07474511695284562), ('covid19 mass awareness', 0.07474511695284562), ('covid19 mass', 0.07474511695284562), ('mass', 0.0666855756734794), ('awareness', 0.06306761585995035), ('volunteers', 0.05979930101165469), ('covid19 awareness', 0.05091132833966711), ('stayhomestaysafe covid19', 0.04958315284893887), ('awareness volunteers fightagainstcorona', 0.04841468874347971)]",positive,"['awareness volunteers', 'mass awareness', 'covid mass awareness', 'covid mass', 'mass', 'awareness', 'volunteers', 'covid awareness', 'stayhomestaysafe covid', 'awareness volunteers fightagainstcorona ']"
58,57,15,57_amp_indian army_support amp hospitality_facilitated,"[('amp', 0.029389922223509772), ('indian army', 0.023137710725402702), ('support amp hospitality', 0.022803940053906003), ('facilitated', 0.022803940053906003), ('civ adm expressed', 0.022803940053906003), ('chhatti taali', 0.022803940053906003), ('chhatti', 0.022803940053906003), ('chhatti taali pir', 0.022803940053906003), ('gratitude support amp', 0.022803940053906003), ('gigriyal amp', 0.022803940053906003)]",positive,"['amp', 'indian army', 'support amp hospitality', 'facilitated', 'civ adm expressed', 'chhatti taali', 'chhatti', 'chhatti taali pir', 'gratitude support amp', 'gigriyal amp ']"
59,58,14,58_lahore_vaccinated_center lahore_expo center lahore,"[('lahore', 0.05759442225089306), ('vaccinated', 0.05743176415442187), ('center lahore', 0.05373207548677525), ('expo center lahore', 0.05373207548677525), ('expo center', 0.05373207548677525), ('vaccine', 0.053070598219166654), ('expo', 0.052670331438631944), ('center', 0.04184892693727806), ('dose', 0.039050402533914244), ('lahore thank', 0.03623237872629466)]",positive,"['lahore', 'vaccinated', 'center lahore', 'expo center lahore', 'expo center', 'vaccine', 'expo', 'center', 'dose', 'lahore thank ']"
60,59,14,59_feel safe_also appreciate_smile feel_safe danger,"[('feel safe', 0.028064617530387085), ('also appreciate', 0.02766079009336017), ('smile feel', 0.02689340042831468), ('safe danger', 0.02689340042831468), ('policefrontline volunteers', 0.02689340042831468), ('feel safe danger', 0.02689340042831468), ('volunteers etc', 0.02689340042831468), ('selfless fighters', 0.02689340042831468), ('salute must', 0.02689340042831468), ('public cooperate operations', 0.02689340042831468)]",positive,"['feel safe', 'also appreciate', 'smile feel', 'safe danger', 'policefrontline volunteers', 'feel safe danger', 'volunteers etc', 'selfless fighters', 'salute must', 'public cooperate operations ']"
61,60,14,60_gratitude_improved_satisfaction_relationships,"[('gratitude', 0.034100633708335215), ('improved', 0.033905910475760186), ('satisfaction', 0.030770224401411552), ('relationships', 0.028502804598018464), ('others', 0.02358138864112631), ('aagaybarhohelpkarona', 0.0217138884530227), ('mood others aagaybarhohelpkarona', 0.0217138884530227), ('contributes enormously', 0.0217138884530227), ('contributes enormously achieving', 0.0217138884530227), ('generates', 0.0217138884530227)]",positive,"['gratitude', 'improved', 'satisfaction', 'relationships', 'others', 'aagaybarhohelpkarona', 'mood others aagaybarhohelpkarona', 'contributes enormously', 'contributes enormously achieving', 'generates ']"
62,61,14,61_utensils_use_utensils food_iron utensils,"[('utensils', 0.06357358214205036), ('use', 0.0313561233420966), ('utensils food', 0.02949309580305176), ('iron utensils', 0.02949309580305176), ('steel', 0.02949309580305176), ('steel iron utensils', 0.02949309580305176), ('steel iron', 0.02949309580305176), ('makehealthychoice', 0.028502804598018464), ('live healthy life', 0.027693944001659566), ('iron', 0.027693944001659566)]",positive,"['utensils', 'use', 'utensils food', 'iron utensils', 'steel', 'steel iron utensils', 'steel iron', 'makehealthychoice', 'live healthy life', 'iron ']"
63,62,14,62_missing_missing persons_persons_baloch,"[('missing', 0.12509042110899243), ('missing persons', 0.0965756728402461), ('persons', 0.08021447153758136), ('baloch', 0.07147729894838972), ('shia missing persons', 0.05787918605391769), ('shia missing', 0.05787918605391769), ('shia', 0.05661057953070964), ('missing persons protest', 0.05086642775815023), ('persons protest', 0.05086642775815023), ('protest', 0.050389524271416436)]",positive,"['missing', 'missing persons', 'persons', 'baloch', 'shia missing persons', 'shia missing', 'shia', 'missing persons protest', 'persons protest', 'protest ']"
64,63,14,63_turkey_pakturkiyeat75_health system turkey_system turkey,"[('turkey', 0.10421786298043549), ('pakturkiyeat75', 0.09201860781735921), ('health system turkey', 0.08970005157518925), ('system turkey', 0.08970005157518925), ('transforming', 0.08587108641392932), ('appreciated president', 0.08292206366354395), ('transforming health', 0.08292206366354395), ('health system', 0.07733043572975538), ('president recep', 0.07599985324433033), ('president recep tayyip', 0.07599985324433033)]",positive,"['turkey', 'pakturkiyeat', 'health system turkey', 'system turkey', 'transforming', 'appreciated president', 'transforming health', 'health system', 'president recep', 'president recep tayyip ']"
65,64,13,64_pharmacists_rural_rural health pharmacists_health pharmacists,"[('pharmacists', 0.0540447397010744), ('rural', 0.05390549210444864), ('rural health pharmacists', 0.05196571162005492), ('health pharmacists', 0.05196571162005492), ('cm captain', 0.0468546842604829), ('cm captain amrinder', 0.0468546842604829), ('captain amrinder singh', 0.04581004966172989), ('amrinder singh ji', 0.04581004966172989), ('amrinder singh', 0.04581004966172989), ('rural health', 0.04581004966172989)]",positive,"['pharmacists', 'rural', 'rural health pharmacists', 'health pharmacists', 'cm captain', 'cm captain amrinder', 'captain amrinder singh', 'amrinder singh ji', 'amrinder singh', 'rural health ']"
66,65,13,65_covid patients_patients_hospitals_covid,"[('covid patients', 0.03703074615130384), ('patients', 0.03624617571733728), ('hospitals', 0.03294344873465929), ('covid', 0.032847646593805166), ('converted covid', 0.028178117009285124), ('converted', 0.028178117009285124), ('treat', 0.026707772066382644), ('big', 0.02210919532271455), ('full powers amp', 0.0220487276761707), ('etc treat', 0.0220487276761707)]",positive,"['covid patients', 'patients', 'hospitals', 'covid', 'converted covid', 'converted', 'treat', 'big', 'full powers amp', 'etc treat ']"
67,66,13,66_rhe_say_pls help_help,"[('rhe', 0.029891651151741652), ('say', 0.02333939456404529), ('pls help', 0.020081455576772), ('help', 0.018651311270413865), ('pls', 0.018197496813762665), ('problem', 0.01774858605644137), ('problem rather beating', 0.016505489533547663), ('possible help support', 0.016505489533547663), ('rhe safe', 0.016505489533547663), ('rather beating sorry', 0.016505489533547663)]",positive,"['rhe', 'say', 'pls help', 'help', 'pls', 'problem', 'problem rather beating', 'possible help support', 'rhe safe', 'rather beating sorry ']"
68,67,13,67_jammu_covid19_helpline_inaugurated nishtar,"[('jammu', 0.04155830103758632), ('covid19', 0.021193717868371955), ('helpline', 0.019161477880221798), ('inaugurated nishtar', 0.016339882615150864), ('room helpline common', 0.016339882615150864), ('districts jammu', 0.016339882615150864), ('covid19 pandemicwecare', 0.016339882615150864), ('risingstarcorps established veteran', 0.016339882615150864), ('risingstarcorps established', 0.016339882615150864), ('covid19 southpunjab', 0.016339882615150864)]",positive,"['jammu', 'covid', 'helpline', 'inaugurated nishtar', 'room helpline common', 'districts jammu', 'covid pandemicwecare', 'risingstarcorps established veteran', 'risingstarcorps established', 'covid southpunjab ']"
69,68,13,68_asharamji bapu_shri asharamji bapu_asharamji_shri asharamji,"[('asharamji bapu', 0.057191367392815766), ('shri asharamji bapu', 0.057191367392815766), ('asharamji', 0.056301867040668675), ('shri asharamji', 0.056301867040668675), ('bapu', 0.05601840114920028), ('shri', 0.05196030159295198), ('sant shri asharamji', 0.05144696110885964), ('sant shri', 0.05092581922654572), ('sant', 0.049264330588960334), ('holi', 0.044140528166663626)]",positive,"['asharamji bapu', 'shri asharamji bapu', 'asharamji', 'shri asharamji', 'bapu', 'shri', 'sant shri asharamji', 'sant shri', 'sant', 'holi ']"
70,69,12,69_teams_health services_tweets teams committed_covid19 best,"[('teams', 0.04237483342386811), ('health services', 0.034941849104227644), ('tweets teams committed', 0.024926657662908712), ('covid19 best', 0.024926657662908712), ('efforts serve', 0.024926657662908712), ('teams committed continue', 0.024926657662908712), ('payback covid', 0.024926657662908712), ('committed continue', 0.024926657662908712), ('committed continue struggle', 0.024926657662908712), ('paying tribute medical', 0.024926657662908712)]",positive,"['teams', 'health services', 'tweets teams committed', 'covid best', 'efforts serve', 'teams committed continue', 'payback covid', 'committed continue', 'committed continue struggle', 'paying tribute medical ']"
71,70,12,70_say big_support lockdown save_lockdown save india_medical non medical,"[('say big', 0.047565934353995434), ('support lockdown save', 0.047565934353995434), ('lockdown save india', 0.047565934353995434), ('medical non medical', 0.047565934353995434), ('medical personnel helping', 0.047565934353995434), ('appreciated support', 0.047565934353995434), ('non medical', 0.047565934353995434), ('much appreciated support', 0.047565934353995434), ('sacrifice much', 0.047565934353995434), ('india coronavirus safe', 0.047565934353995434)]",positive,"['say big', 'support lockdown save', 'lockdown save india', 'medical non medical', 'medical personnel helping', 'appreciated support', 'non medical', 'much appreciated support', 'sacrifice much', 'india coronavirus safe ']"
72,71,12,71_border_cpec_fencing_closing nd helping,"[('border', 0.08918622658875863), ('cpec', 0.05319114855234462), ('fencing', 0.05319114855234462), ('closing nd helping', 0.0296910360433407), ('balochistan border', 0.0296910360433407), ('say proudly balochistan', 0.0296910360433407), ('border fencing alog', 0.0296910360433407), ('sir today 50', 0.0296910360433407), ('border completed ensured', 0.0296910360433407), ('border completed', 0.0296910360433407)]",positive,"['border', 'cpec', 'fencing', 'closing nd helping', 'balochistan border', 'say proudly balochistan', 'border fencing alog', 'sir today', ' border completed ensured', 'border completed ']"
73,72,12,72_homoeopathic_tcm_medicines_help fight,"[('homoeopathic', 0.03551013861879377), ('tcm', 0.02939511209606488), ('medicines', 0.028551238635479988), ('help fight', 0.025810212249827942), ('medicine', 0.025799678592211737), ('drug', 0.024924206417751164), ('urine', 0.023000998306702988), ('usepanchagavyaspreventcorona', 0.02204633407204866), ('honble', 0.021869708111067303), ('treat covid19', 0.02130608317127626)]",positive,"['homoeopathic', 'tcm', 'medicines', 'help fight', 'medicine', 'drug', 'urine', 'usepanchagavyaspreventcorona', 'honble', 'treat covid ']"
74,73,12,73_education help_salutetocoronafighters_would like give_work minister education,"[('education help', 0.02437781862787887), ('salutetocoronafighters', 0.02437781862787887), ('would like give', 0.02437781862787887), ('work minister education', 0.02437781862787887), ('donation highly appreciate', 0.02437781862787887), ('minister education', 0.02437781862787887), ('educationinthetimeofcovid', 0.02437781862787887), ('minister education help', 0.02437781862787887), ('educationinthetimeofcovid salutetocoronafighters', 0.02437781862787887), ('like give donation', 0.02437781862787887)]",positive,"['education help', 'salutetocoronafighters', 'would like give', 'work minister education', 'donation highly appreciate', 'minister education', 'educationinthetimeofcovid', 'minister education help', 'educationinthetimeofcovid salutetocoronafighters', 'like give donation ']"
75,74,12,74_dist_unite2fightcorona_patrol_veernaris,"[('dist', 0.049753090998884926), ('unite2fightcorona', 0.039998932622842424), ('patrol', 0.035792872765949904), ('veernaris', 0.03473435091876143), ('jampk', 0.03280123217282243), ('rajouri', 0.032008551255130344), ('unite2fightcorona indianarmy', 0.02966357335969472), ('dist rajouri', 0.02965219040915348), ('rajouri jampk', 0.028634298212759927), ('indianarmy', 0.028260330690206836)]",positive,"['dist', 'unitefightcorona', 'patrol', 'veernaris', 'jampk', 'rajouri', 'unitefightcorona indianarmy', 'dist rajouri', 'rajouri jampk', 'indianarmy ']"
76,75,12,75_health economic_economic_vaccine development_continue,"[('health economic', 0.08863928800797458), ('economic', 0.07761163731422722), ('vaccine development', 0.07628829857046043), ('continue', 0.06913175791416289), ('cooperation', 0.06644373880862518), ('nations continue work', 0.0634038490743948), ('together handle pandemics', 0.0634038490743948), ('minister stated two', 0.0634038490743948), ('turkeys excellent handling', 0.0634038490743948), ('two nations continue', 0.0634038490743948)]",positive,"['health economic', 'economic', 'vaccine development', 'continue', 'cooperation', 'nations continue work', 'together handle pandemics', 'minister stated two', 'turkeys excellent handling', 'two nations continue ']"
77,76,12,76_dr_punjab_dr sahiba_punjab university,"[('dr', 0.025507058654940667), ('punjab', 0.02378779591762426), ('dr sahiba', 0.01923474370838625), ('punjab university', 0.01923474370838625), ('ceo', 0.01741718256085734), ('sahiba', 0.01741718256085734), ('leader', 0.016649370878536466), ('mr', 0.016240933172066402), ('marketing', 0.015950956786512746), ('nousheen', 0.015950956786512746)]",positive,"['dr', 'punjab', 'dr sahiba', 'punjab university', 'ceo', 'sahiba', 'leader', 'mr', 'marketing', 'nousheen ']"
78,77,11,77_shelter_homes_shelter homes_health education,"[('shelter', 0.03689351327317093), ('homes', 0.031193443133436995), ('shelter homes', 0.029891651151741652), ('health education', 0.023664781408588492), ('sell', 0.023389528683505405), ('education', 0.021777416329747275), ('rent', 0.020531468025882963), ('buy', 0.020081455576772), ('focus workshop health', 0.016505489533547663), ('assistant prime minister', 0.016505489533547663)]",positive,"['shelter', 'homes', 'shelter homes', 'health education', 'sell', 'education', 'rent', 'buy', 'focus workshop health', 'assistant prime minister ']"
79,78,11,78_covid19pandemic_pmimrankhan_pakistanfightscorona_aggressive,"[('covid19pandemic', 0.040319909028372715), ('pmimrankhan', 0.03863724341011148), ('pakistanfightscorona', 0.030588538414594732), ('aggressive', 0.030232753232827942), ('jummamubarak may', 0.030232753232827942), ('allah help servants', 0.030232753232827942), ('help servants defeat', 0.030232753232827942), ('free policy globally', 0.030232753232827942), ('jummahmubarak jummamubarak may', 0.030232753232827942), ('covid19 covidvaccine', 0.030232753232827942)]",positive,"['covidpandemic', 'pmimrankhan', 'pakistanfightscorona', 'aggressive', 'jummamubarak may', 'allah help servants', 'help servants defeat', 'free policy globally', 'jummahmubarak jummamubarak may', 'covid covidvaccine ']"
80,79,11,79_lahore_helped establishment_helped establishment situation_ministry national,"[('lahore', 0.04811617088612999), ('helped establishment', 0.030499121102720704), ('helped establishment situation', 0.030499121102720704), ('ministry national', 0.030499121102720704), ('establishment situation', 0.030499121102720704), ('establishment situation room', 0.030499121102720704), ('rampc provide technical', 0.030499121102720704), ('part team helped', 0.030499121102720704), ('ministry national health', 0.030499121102720704), ('rampc', 0.030499121102720704)]",positive,"['lahore', 'helped establishment', 'helped establishment situation', 'ministry national', 'establishment situation', 'establishment situation room', 'rampc provide technical', 'part team helped', 'ministry national health', 'rampc ']"
81,80,11,80_patanjali_ayurvedic_coronil_medicine,"[('patanjali', 0.0758419247301373), ('ayurvedic', 0.06281734799306424), ('coronil', 0.059628109094482316), ('medicine', 0.049541966547086015), ('guru ramdevrun patanjali', 0.042334587277107795), ('help cure covid19', 0.042334587277107795), ('help cure', 0.042334587277107795), ('medicine coronil', 0.042334587277107795), ('guru ramdevrun', 0.042334587277107795), ('medicine coronil help', 0.042334587277107795)]",positive,"['patanjali', 'ayurvedic', 'coronil', 'medicine', 'guru ramdevrun patanjali', 'help cure covid', 'help cure', 'medicine coronil', 'guru ramdevrun', 'medicine coronil help ']"
82,81,11,81_experts_contact 9872708732_thank positive review_thank positive,"[('experts', 0.03691318822701399), ('contact 9872708732', 0.030770224401411552), ('thank positive review', 0.030770224401411552), ('thank positive', 0.030770224401411552), ('gomtithaparhospital drneeluthapar', 0.030770224401411552), ('gomtithaparhospital drneeluthapar moga', 0.030770224401411552), ('schedule initial consultation', 0.030770224401411552), ('schedule initial', 0.030770224401411552), ('review schedule initial', 0.030770224401411552), ('review schedule', 0.030770224401411552)]",positive,"['experts', 'contact', ' thank positive review', 'thank positive', 'gomtithaparhospital drneeluthapar', 'gomtithaparhospital drneeluthapar moga', 'schedule initial consultation', 'schedule initial', 'review schedule initial', 'review schedule ']"
83,82,11,82_locals_indianarmy_first aid_wecare,"[('locals', 0.040210059625887334), ('indianarmy', 0.03980756258513007), ('first aid', 0.03350073871168496), ('wecare', 0.03311062542253525), ('unite2fightcorona', 0.031692702662857), ('amp', 0.028296004522882858), ('villagers', 0.02792087954241504), ('among rural', 0.02791653423515161), ('indianarmyforawaam highly appreciated', 0.02791653423515161), ('lectures covid19', 0.02791653423515161)]",positive,"['locals', 'indianarmy', 'first aid', 'wecare', 'unitefightcorona', 'amp', 'villagers', 'among rural', 'indianarmyforawaam highly appreciated', 'lectures covid ']"
84,83,10,83_cant_cant make_pakistan_scoring,"[('cant', 0.05244841640932458), ('cant make', 0.03068483748590504), ('pakistan', 0.02483548984699084), ('scoring', 0.02337619570301487), ('naeem', 0.02337619570301487), ('attock', 0.02337619570301487), ('make', 0.02024461566856627), ('business', 0.017181687581734446), ('industry', 0.016384216326384256), ('world', 0.01626363023641758)]",positive,"['cant', 'cant make', 'pakistan', 'scoring', 'naeem', 'attock', 'make', 'business', 'industry', 'world ']"
